commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_content,post_builder_type,post_nixpkgs_base,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,hybrid_build_success,hybrid_build_time,random_order,post_src_ref,post_src_ref_attr
1a9647db525d2fc12e639ca9300d8f05e2dca624,fc430b0bdf9a58513b9f4607ef6f283f5c262e78,2025-10-10,pkgs/by-name/pi/picotool/package.nix,picotool,2.1.1,"fetchFromGitHub {␤    owner = ""raspberrypi"";␤    repo = ""picotool"";␤    tag = finalAttrs.version;␤    hash = ""sha256-WA17FXSUGylzUcbvzgAGCeds+XeuSvDlgFBJD10ERVY="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,picotool,2.2.0-a4,"fetchFromGitHub {␤    owner = ""raspberrypi"";␤    repo = ""picotool"";␤    tag = finalAttrs.version;␤    hash = ""sha256-kIB/ODAvwWWoAQDq2cMiFuNWjzzLgPuRQv0NluWYU+Y="";␤  }",mkDerivation,2dad7af78a183b6c486702c18af8a9544f298377,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,11,15,2025-04-05,bfe27cf81c881138fcaa0329b3ad51832558dcab,188,2024-11-09,FALSE,36.62,56,2.2.0-a4,tag
634e93069560534633504706901ab0bee3b621ca,f18aed0c4f9fb96236ce71fabf667a61b57c631d,2025-10-11,pkgs/by-name/me/melos/package.nix,melos,7.1.0,"fetchFromGitHub {␤    owner = ""invertase"";␤    repo = ""melos"";␤    rev = ""melos-v${version}"";␤    hash = ""sha256-caX59w0uxy5VW1p1hgds73m3sIjEutz5ZUuOzjdIr4Q="";␤  }",,2dad7af78a183b6c486702c18af8a9544f298377,melos,7.1.1,"fetchFromGitHub {␤    owner = ""invertase"";␤    repo = ""melos"";␤    tag = ""melos-v${version}"";␤    hash = ""sha256-i75fbo0lqDszo2pDtkWXQMt+3IoWsK7t05YU2IjqTmw="";␤  }",,870493f9a8cb0b074ae5b411b2f232015db19a65,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,8,6,14,2025-08-28,3f3298501c3cf845344dbc631a0cb5de16c0b60d,44,2024-11-07,FALSE,0.23,57,melos-v7.1.1,tag
dbac1d547068b3cbd42f00f2f007888a149413a5,c21ebbd745e8ef82ee81e25a361f0b72f91b2883,2025-10-10,pkgs/by-name/sy/sysklogd/package.nix,sysklogd,1.5.1,"fetchurl {␤    url = ""http://www.infodrom.org/projects/sysklogd/download/sysklogd-${version}.tar.gz"";␤    sha256 = ""00f2wy6f0qng7qzga4iicyzl9j8b7mp6mrpfky5jxj93ms2w2rji"";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,sysklogd,2.7.2,"fetchFromGitHub {␤    owner = ""troglobit"";␤    repo = ""sysklogd"";␤    rev = ""v${version}"";␤    hash = ""sha256-HwzqWZox5qc/TvCafx4XjA4njQhcHBS0gZthqPzONHk="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,TRUE,TRUE,TRUE,TRUE,FALSE,mixed,12,27,39,2024-12-10,4f0dadbf38ee4cf4cc38cbc232b7708fddf965bc,304,2024-11-09,FALSE,0.23,58,v2.7.2,rev
f7ad0835589fb4313bc16f0c9e35621e698e5c36,a08477a48bee5d7617c168aed10febeb1386dac3,2025-10-10,pkgs/by-name/ya/yara-x/package.nix,yara-x,1.6.0,"fetchFromGitHub {␤    owner = ""VirusTotal"";␤    repo = ""yara-x"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-LpdpdzUof+Buz5QQcWUr23AsSyfvUQYPp7RhHWXRb+I="";␤  }",buildRustPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,yara-x,1.8.1,"fetchFromGitHub {␤    owner = ""VirusTotal"";␤    repo = ""yara-x"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-dl2uxMo81K2ZEAfZk2OP0FXTY4lKGmzqZe0QQo/YIsA="";␤  }",buildRustPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,5,1,6,2025-09-06,a8d99a606c1e264a5ea56b44856a1acde97187a7,34,2024-05-20,FALSE,18.19,59,v1.8.1,tag
9bdd14436d9582005cf53667a3d601e9260eeb5b,2dea86d9dd431a9fbee777571ac42be77fc7b782,2025-09-29,pkgs/by-name/su/sunsetr/package.nix,sunsetr,0.9.0,"fetchFromGitHub {␤    owner = ""psi4j"";␤    repo = ""sunsetr"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-DbTEHJjYcxzr+ELlN4qgcQpZS/r5P2rcPPnPT8Qkbok="";␤  }",buildRustPackage,9547cfd27b5158eb612a6812dfc5c7b3d118b996,sunsetr,0.10.0,"fetchFromGitHub {␤    owner = ""psi4j"";␤    repo = ""sunsetr"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-ds5z/Um7NaewS4f5n2xVpr+EFile6Nz6P6sVW+XcnRo="";␤  }",buildRustPackage,9547cfd27b5158eb612a6812dfc5c7b3d118b996,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,1,5,6,2025-09-12,a998c83c08962281d7a0fe53115180d8e2421b67,17,2025-07-26,FALSE,11.43,60,v0.10.0,tag
d0e8c0fe33ada40263622f94c1ad508a5d51c02f,f18aed0c4f9fb96236ce71fabf667a61b57c631d,2025-10-10,pkgs/by-name/in/interstellar/package.nix,interstellar,0.9.3,"fetchFromGitHub {␤    owner = ""interstellar-app"";␤    repo = ""interstellar"";␤    tag = ""v${version}"";␤    hash = ""sha256-osZp2hk9ZoMxto5Sla4vWSWjTFB+syOwlFGTRHJjcVU="";␤  }",,2dad7af78a183b6c486702c18af8a9544f298377,interstellar,0.10.1,"fetchFromGitHub {␤    owner = ""interstellar-app"";␤    repo = ""interstellar"";␤    tag = ""v${version}"";␤    hash = ""sha256-nlzTYLJSFKMdPIZ1WX4ZrT8ZBw3gd3Y2o1mmc1DH9Rs="";␤  }",,2dad7af78a183b6c486702c18af8a9544f298377,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,43,36,79,2025-06-07,8bcfa8361c7e8d0dd7d44c961c2b1301fb2a287b,125,2025-06-07,FALSE,184.79,61,v0.10.1,tag
c6ceb03fdf8468ea7c1fcfbbf41fc4c8d8a18c59,121cab05fec2629b8b381153e2ee33ed280af3fc,2025-10-09,pkgs/by-name/li/libbladeRF/package.nix,libbladeRF,2.5.0,"fetchFromGitHub {␤    owner = ""Nuand"";␤    repo = ""bladeRF"";␤    tag = ""libbladeRF_v${version}"";␤    hash = ""sha256-H40w5YKp6M3QLrsPhILEnJiWutCYLtbgC4a63sV397Q="";␤    fetchSubmodules = true;␤  }",mkDerivation,2dad7af78a183b6c486702c18af8a9544f298377,libbladeRF,2025.1,"fetchFromGitHub {␤    owner = ""Nuand"";␤    repo = ""bladeRF"";␤    tag = version;␤    hash = ""sha256-gp+OnAlECGZs4+JEWNX5Gt7LYdTFJUItpmDdJgeoJO4="";␤    fetchSubmodules = true;␤  }",mkDerivation,2dad7af78a183b6c486702c18af8a9544f298377,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,4,6,10,2025-07-31,7091e75f78a96fe617a1711eb9f13f4a58c439d1,70,2024-11-09,FALSE,0.75,63,2025.1,tag
a8af0e042f7121d32759d0fde5ae6e73d6b40962,f18aed0c4f9fb96236ce71fabf667a61b57c631d,2025-10-10,pkgs/by-name/fo/foundry/package.nix,foundry,1.3.0,"fetchFromGitHub {␤    owner = ""foundry-rs"";␤    repo = ""foundry"";␤    tag = ""v${version}"";␤    hash = ""sha256-YMeGTPx3kqQ9CKFiH7rUEYzK0BCPksC1XIGfOj5MVd0="";␤  }",buildRustPackage,2dad7af78a183b6c486702c18af8a9544f298377,foundry,1.4.0,"fetchFromGitHub {␤    owner = ""foundry-rs"";␤    repo = ""foundry"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-g3iPUAVrn/hEzfn5kZ6kbRlhDwq6BSCwxiYxdxwc7OY="";␤  }",buildRustPackage,2dad7af78a183b6c486702c18af8a9544f298377,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,3,3,6,2025-08-04,5ebbbc671892cff2d1750fb63a427571a0d26f08,67,2024-01-27,FALSE,0.23,64,v1.4.0,tag
57f8b4a86d0b68619f022ba881a1007f92fd9a52,daebeba791763abfe3cce5e0f16376ddf1b724d4,2025-10-10,pkgs/tools/security/aflplusplus/default.nix,aflplusplus,4.32c,"fetchFromGitHub {␤      owner = ""AFLplusplus"";␤      repo = ""AFLplusplus"";␤      tag = ""v${version}"";␤      hash = ""sha256-Fhf7dHyHd8IGXq7t1y9TwN9VN8SckLRkgfGGMvmqIqk="";␤    }",mkDerivation,2dad7af78a183b6c486702c18af8a9544f298377,aflplusplus,4.34c,"fetchFromGitHub {␤      owner = ""AFLplusplus"";␤      repo = ""AFLplusplus"";␤      tag = ""v${version}"";␤      hash = ""sha256-ymHt746cuZ+jyWs0vB3R1qNgpgAu6pUVXp9/g9Km9JI="";␤    }",mkDerivation,2dad7af78a183b6c486702c18af8a9544f298377,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,1,3,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,80,2019-12-29,FALSE,0.4,66,v4.34c,tag
b62c89bf7bd96500fd4e27361b8ada7cb33f0e2b,767353c0cd6a894f45cc9790658b18883966148c,2025-10-08,pkgs/by-name/fr/frog/package.nix,frog,0.13.7,"fetchFromGitHub {␤    owner = ""LanguageMachines"";␤    repo = ""frog"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-khc2uZ/dOtWPTnt/ZD6ILxD386MaZt6fsvNTWTCbs+c="";␤  }",mkDerivation,fb5cf53218b987f2703a5bbc292a030c0fe33443,frog,0.34,"fetchFromGitHub {␤    owner = ""LanguageMachines"";␤    repo = ""frog"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-+oao0aOhXAnXnWbfZXcCzBFER8Q8TaYciAVQHlZ1D+E="";␤  }",mkDerivation,fb5cf53218b987f2703a5bbc292a030c0fe33443,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,2,6,2025-10-08,60f2bc1920d422de3173784c380368c045fce1a8,0,,FALSE,22.18,67,v0.34,tag
925f3bdf356e6a36955f8bc6610f45a308e4a6c7,7dd4833b77b2c26a73e5bc26a0c4da9b497696bf,2025-10-08,pkgs/by-name/li/libutp/package.nix,libutp,unstable-2017-01-02,"fetchFromGitHub {␤    # Use transmission fork from post-3.3-transmission branch␤    owner = ""transmission"";␤    repo = ""libutp"";␤    rev = ""fda9f4b3db97ccb243fcbed2ce280eb4135d705b"";␤    sha256 = ""CvuZLOBksIl/lS6LaqOIuzNvX3ihlIPjI3Eqwo7YJH0="";␤  }",mkDerivation,fb5cf53218b987f2703a5bbc292a030c0fe33443,libutp,0-unstable-2017-01-02,"fetchFromGitHub {␤    # Use transmission fork from post-3.3-transmission branch␤    owner = ""transmission"";␤    repo = ""libutp"";␤    rev = ""fda9f4b3db97ccb243fcbed2ce280eb4135d705b"";␤    sha256 = ""CvuZLOBksIl/lS6LaqOIuzNvX3ihlIPjI3Eqwo7YJH0="";␤  }",mkDerivation,fb5cf53218b987f2703a5bbc292a030c0fe33443,TRUE,FALSE,FALSE,FALSE,FALSE,version_bump,8,0,8,2025-10-08,7dd4833b77b2c26a73e5bc26a0c4da9b497696bf,0,,FALSE,0.77,69,fda9f4b3db97ccb243fcbed2ce280eb4135d705b,rev
38223d38fb638cfceb4e445639a5f714a8711bbb,e643dd6b5f2b4567dc7cd79d1c13d73f20440e1d,2025-10-09,pkgs/by-name/sn/snallygaster/package.nix,snallygaster,0.0.14,"fetchFromGitHub {␤    owner = ""hannob"";␤    repo = ""snallygaster"";␤    tag = ""v${version}"";␤    hash = ""sha256-H5rptK12p5dRKYjoQ6Nr8hxq8pL/3jFDgX1gnRZABTo="";␤  }",buildPythonApplication,fb5cf53218b987f2703a5bbc292a030c0fe33443,snallygaster,0.0.15,"fetchFromGitHub {␤    owner = ""hannob"";␤    repo = ""snallygaster"";␤    tag = ""v${version}"";␤    hash = ""sha256-t6xNRPISlPaxlwW/infW9qnxguc/wF7XpbFPzZRcgDA="";␤  }",buildPythonApplication,fb5cf53218b987f2703a5bbc292a030c0fe33443,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,5,9,2025-09-08,2c7e3d7af640eb3d1afa895692b8b209fb7a0433,31,2024-11-09,FALSE,1.81,70,v0.0.15,tag
c671bc5a5ef5762147533a875a72b16681a957fd,720964439d71f7f662a60d7008968ae6988d6e3c,2025-10-08,pkgs/by-name/bl/blint/package.nix,blint,2.4.1,"fetchFromGitHub {␤    owner = ""owasp-dep-scan"";␤    repo = ""blint"";␤    tag = ""v${version}"";␤    hash = ""sha256-mGeC7+YzQWSlT3sW2la/f21fN8V+YoFd4fwj/PBPCMI="";␤  }",buildPythonApplication,fb5cf53218b987f2703a5bbc292a030c0fe33443,blint,3.0.0,"fetchFromGitHub {␤    owner = ""owasp-dep-scan"";␤    repo = ""blint"";␤    tag = ""v${version}"";␤    hash = ""sha256-9Hc6tv0oVtgaH3qOVDJvxkXteHkkqzLdA7iHLNRqCdk="";␤  }",buildPythonApplication,fb5cf53218b987f2703a5bbc292a030c0fe33443,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,1,3,2025-08-07,3a74dd53e86e2a159b52c499953ef3b9a500843b,62,2025-06-30,FALSE,6.84,71,v3.0.0,tag
6da0c4d6b0340f7763d39e47d1948199c8da682c,69cb92cdb8da8825ade450fe099028e3a3a278fd,2025-10-08,pkgs/by-name/ty/typos/package.nix,typos,1.35.6,"fetchFromGitHub {␤    owner = ""crate-ci"";␤    repo = ""typos"";␤    tag = ""v${version}"";␤    hash = ""sha256-THkmrZJt5+qtaErqceG9dppo0LPNq6fHdvLAHmie3/o="";␤  }",buildRustPackage,fb5cf53218b987f2703a5bbc292a030c0fe33443,typos,1.38.1,"fetchFromGitHub {␤    owner = ""crate-ci"";␤    repo = ""typos"";␤    tag = ""v${version}"";␤    hash = ""sha256-xr3k3wx9EWKm00kt1GxE31Mw5wa3N3VJJCKaUbQa4ic="";␤  }",buildRustPackage,fb5cf53218b987f2703a5bbc292a030c0fe33443,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,9,1,10,2025-08-29,c4bf9a7f9bb6f98d6be1c23ef620039725ed9f58,40,2024-10-01,FALSE,8.92,72,v1.38.1,tag
0c1e41a982b465aeadb729371d01a4e773afbd34,2ca437b4796d049192eb30576a50fef139038c09,2025-09-13,pkgs/by-name/sy/systemd-lsp/package.nix,systemd-lsp,0.1.0,"fetchFromGitHub {␤    owner = ""JFryy"";␤    repo = ""systemd-lsp"";␤    rev = ""43e0a26b12653b97939612ce8f4e2f3bae562ea1"";␤    hash = ""sha256-l2/8khzXZjyga4nEdl4pcl3AOscCBxZHH3tW3Cv+RUk="";␤  }",buildRustPackage,ab6de70223e1d4c475e0dbac6aaa37fbfdf4d08c,systemd-lsp,2025.07.14,"fetchFromGitHub {␤    owner = ""JFryy"";␤    repo = ""systemd-lsp"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-JjrPgpQ94C01nZ3E1NE88TBzI03YFs+x37edtYStlnc="";␤  }",buildRustPackage,ab6de70223e1d4c475e0dbac6aaa37fbfdf4d08c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,2,11,13,2025-06-27,8715ab821b17e35d93d3d5c9b6e040413fe419de,78,2025-06-27,FALSE,4.94,73,v2025.07.14,tag
9f26f5fecd8d51c6467e80324fbb4d82bd00b573,ffa0aa18ae4ac35179d4db2e34d83fb008cf93fe,2025-10-04,pkgs/development/python-modules/neo4j/default.nix,neo4j,5.28.2,"fetchFromGitHub {␤    owner = ""neo4j"";␤    repo = ""neo4j-python-driver"";␤    tag = version;␤    hash = ""sha256-dQvQO+Re+ki9w+itzE6/WdiiLdMlU4yePt01vAPe4+M="";␤  }",buildPythonPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,neo4j,6.0.2,"fetchFromGitHub {␤    owner = ""neo4j"";␤    repo = ""neo4j-python-driver"";␤    tag = version;␤    hash = ""sha256-0Idfa7hFrLSD26PpA/lJcVtYpAPcX+AF3wab092Sbzw="";␤  }",buildPythonPackage,dc704e6102e76aad573f63b74c742cd96f8f1e6c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,2,10,12,2025-08-05,947fa42d0d2108b34d5b8129b9a1294f27da7648,60,2022-06-09,FALSE,0.26,74,6.0.2,tag
4aed86df6f7a92944f084a6b5d98f100487e2ee6,0b1333979d9c23f29508b8f09d7332efb6f348cf,2025-10-08,pkgs/by-name/co/conan/package.nix,conan,2.16.1,"fetchFromGitHub {␤    owner = ""conan-io"";␤    repo = ""conan"";␤    tag = version;␤    hash = ""sha256-b+GVFy195wwQyWaiEMg1vVcWnkTB01IbQQsOHhQY6pY="";␤  }",buildPythonApplication,8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25,conan,2.21.0,"fetchFromGitHub {␤    owner = ""conan-io"";␤    repo = ""conan"";␤    tag = version;␤    hash = ""sha256-D76K7s6zUy3hMOwkKXbsF4asrr7tGwC28MW5VaJvFBY="";␤  }",buildPythonApplication,8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,10,9,19,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,78,2024-11-09,FALSE,8.52,76,2.21.0,tag
af3064e719dcbefc9e3651750033557fcc24dce3,5a1e7dee3917f3675c800b74ccbf10de63d9ec0b,2025-09-23,pkgs/by-name/os/osgqt/package.nix,osgQt,3.5.7,"fetchFromGitHub {␤    owner = ""openscenegraph"";␤    repo = ""osgQt"";␤    rev = finalAttrs.version;␤    hash = ""sha256-iUeIqRDlcAHdKXWAi4WhEaOCxa7ZivQw0K5E7ccEKnM="";␤  }",mkDerivation,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0,osgQt,3.5.7-unstable-2025-10-08,"fetchFromGitHub {␤    owner = ""openscenegraph"";␤    repo = ""osgQt"";␤    rev = ""effd111b747d786d4937de93973188a48eee3412"";␤    hash = ""sha256-+rjy2a266p755Mbfk6jRApiERpOL8axHklK0cYokX40="";␤  }",mkDerivation,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,0,7,7,2025-04-08,a19cd4ffb1f4b953a76f3ac29c6520d0b1877108,168,2024-03-23,FALSE,4.12,77,effd111b747d786d4937de93973188a48eee3412,rev
79dc80a5bc5c03a8e2cccd2674362c25b4708874,eb3ba68d6a7306778a1e6379602e5b02363e195e,2025-10-08,pkgs/by-name/oc/oculante/package.nix,oculante,0.9.2,"fetchFromGitHub {␤    owner = ""woelper"";␤    repo = ""oculante"";␤    rev = version;␤    hash = ""sha256-3kDrsD24/TNcA7NkwwCHN4ez1bC5MP7g28H3jaO/M7E="";␤  }",buildRustPackage,8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25,oculante,0.9.2.1-unstable-2025-10-08,"fetchFromGitHub {␤    owner = ""woelper"";␤    repo = ""oculante"";␤    rev = ""51b9f70b35e09850baee85971720b8d3ac49c80b"";␤    hash = ""sha256-YTrUucO1Fq2TgnV/HHkx2fcHvBupeoMpiBSwqIvyHaQ="";␤  }",buildRustPackage,8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,5,1,6,2025-07-15,398b16e16cc688d8ffcf820d1ec50a55da44a108,85,2024-11-09,FALSE,31.36,78,51b9f70b35e09850baee85971720b8d3ac49c80b,rev
6a45361619641cee837bc9a9ad76c856a50de10b,8913c168d1c56dc49a7718685968f38752171c3b,2025-10-08,pkgs/applications/science/electronics/pulseview/default.nix,pulseview,0.4.2-unstable-2024-03-14,"fetchgit {␤    url = ""git://sigrok.org/pulseview"";␤    rev = ""d00efc65ef47090b71c4da12797056033bee795f"";␤    hash = ""sha256-MwfMUqV3ejxesg+3cFeXVB5hwg4r0cOCgHJuH3ZLmNE="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,pulseview,0.4.2-unstable-2025-05-15,"fetchFromGitHub {␤    owner = ""sigrokproject"";␤    repo = ""pulseview"";␤    rev = ""e2fe9dfb91c7de85c410922ee9268c3f526bcc54"";␤    hash = ""sha256-b9pqtsF5J9MA7XMIgFZltrVqi64ZPObBTiaws3zSDRg="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,TRUE,TRUE,TRUE,TRUE,FALSE,mixed,4,2,6,2025-07-22,5a0711127cd8b916c3d3128f473388c8c79df0da,78,2014-05-31,FALSE,0.23,79,e2fe9dfb91c7de85c410922ee9268c3f526bcc54,rev
7999535562884e02eae67a99809633f2089030d2,b4725e01c5cc114c10566bf0ba1d9ed378e854b9,2025-10-08,pkgs/by-name/yu/yutto/package.nix,yutto,2.0.3,"fetchFromGitHub {␤    owner = ""yutto-dev"";␤    repo = ""yutto"";␤    tag = ""v${version}"";␤    hash = ""sha256-giwCLA9M1XR0neLJVfO017Q1wK34yVQpOxUzgShDJL0="";␤  }",buildPythonApplication,8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25,yutto,2.1.0,"fetchFromGitHub {␤    owner = ""yutto-dev"";␤    repo = ""yutto"";␤    tag = ""v${version}"";␤    hash = ""sha256-A9LM+hdev9/vH4HV2DUhpiA2XqvXYxtSUt2dyUnZwsU="";␤  }",buildPythonApplication,8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,3,6,9,2025-04-04,7a9bac9cebca25f44248c56548e22208da71d07b,187,2024-03-22,FALSE,2.95,80,v2.1.0,tag
38450d5614011b58655d65f4707f8ea0c606efa8,b574dcadf3fb578dee8d104b565bd745a5a9edc0,2025-10-07,pkgs/by-name/si/signalbackup-tools/package.nix,signalbackup-tools,20250925,"fetchFromGitHub {␤    owner = ""bepaald"";␤    repo = ""signalbackup-tools"";␤    tag = version;␤    hash = ""sha256-xukBIxndZPkg54u5MIJgLzQcJFwy2iwaLQRLB6EML2M="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,signalbackup-tools,20251006-1,"fetchFromGitHub {␤    owner = ""bepaald"";␤    repo = ""signalbackup-tools"";␤    tag = version;␤    hash = ""sha256-DVJYwiE1AW79vzH+aBFSKyTuKAnoyQrHI3gfsNeIg88="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,4,0,4,2025-09-28,d54eadd8f9947bbc220bd4f7bdd214817bbd642d,9,2024-11-04,TRUE,1.37,81,20251006-1,tag
452c67e7537e4f33ab990832b68d3be36027db71,4d04e06c7f54c9f52e8ad73b7ab3cd2733009af2,2025-10-07,pkgs/by-name/go/gocover-cobertura/package.nix,gocover-cobertura,1.3.0,"fetchFromGitHub {␤    owner = ""boumenot"";␤    repo = ""gocover-cobertura"";␤    rev = ""v${version}"";␤    sha256 = ""sha256-Cxv1iuCYHSI0BFR1OLbeDIQfVLlMDxlTgU7ljpXWHjU="";␤  }",buildGoModule,bce5fe2bb998488d8e7e7856315f90496723793c,gocover-cobertura,1.4.0,"fetchFromGitHub {␤    owner = ""boumenot"";␤    repo = ""gocover-cobertura"";␤    rev = ""v${finalAttrs.version}"";␤    sha256 = ""sha256-9KYNK6YV+iYB5Mmporzzw0aYTPCanvX7JALoP72dMtU="";␤  }",buildGoModule,bce5fe2bb998488d8e7e7856315f90496723793c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,3,3,6,2025-08-11,04b0a4711b54af98cb55f68263cf8e3d904c6b7a,57,2024-11-09,FALSE,0.24,82,v1.4.0,rev
db4f22badaaff57ad49cb8657aebedc5f75e9565,cf818acac394194e9ccbf6879a87790e980a0fd1,2025-09-25,pkgs/applications/video/hyperion-ng/default.nix,hyperion.ng,2.0.16,"fetchFromGitHub {␤    owner = ""hyperion-project"";␤    repo = ""hyperion.ng"";␤    rev = version;␤    hash = ""sha256-nQPtJw9DOKMPGI5trxZxpP+z2PYsbRKqOQEyaGzvmmA="";␤    # needed for `dependencies/external/`:␤    # * rpi_ws281x` - not possible to use as a ""system"" lib␤    # * qmdnsengine - not in nixpkgs yet␤    fetchSubmodules = true;␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,hyperion.ng,2.1.1,"fetchFromGitHub {␤    owner = ""hyperion-project"";␤    repo = ""hyperion.ng"";␤    rev = version;␤    hash = ""sha256-lKLXgOrXp8DLmlpQe/33A30l4K9VX8P0q2LUA+lLYws="";␤    # needed for `dependencies/external/`:␤    # * rpi_ws281x` - not possible to use as a ""system"" lib␤    # * qmdnsengine - not in nixpkgs yet␤    fetchSubmodules = true;␤  }",mkDerivation,e2642aa7d5a15eae586932a56f4294934f959c14,TRUE,TRUE,FALSE,FALSE,FALSE,version_bump,12,2,14,2025-09-23,33756686bc48a7f413b222a83c67f890ebdd608d,2,2022-04-16,FALSE,0.32,83,2.1.1,rev
ebe9c88c7bc9ea47dd9bb998fb1fd16c28e1d3e7,b71e1949d5b016ab222a072b7bf002ab3465079a,2025-10-07,pkgs/by-name/sp/spirv-tools/package.nix,spirv-tools,1.4.321.0-unstable-2025-06-25,"fetchFromGitHub {␤    owner = ""KhronosGroup"";␤    repo = ""SPIRV-Tools"";␤    # The SPIRV-Headers release for Vulkan SDK 1.4.321.0 is missing␤    # a PR required for LLVM 21 support in SPIRV-LLVM-Translator;␤    # return to the `vulkan-sdk-*` tags on the next stable release.␤    rev = ""28a883ba4c67f58a9540fb0651c647bb02883622"";␤    hash = ""sha256-yRzpEBGyTr9oovsh3TUnJsR/luHNAPkotcJFWh7R1Fc="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,spirv-tools,1.4.328.0,"fetchFromGitHub {␤    owner = ""KhronosGroup"";␤    repo = ""SPIRV-Tools"";␤    rev = ""vulkan-sdk-${finalAttrs.version}"";␤    hash = ""sha256-NXxC5XLvEEIAlA0sym6l7vWj+g8pJ4trsJI3pmZwRxU="";␤  }",mkDerivation,bce5fe2bb998488d8e7e7856315f90496723793c,TRUE,TRUE,TRUE,FALSE,FALSE,version_bump,2,2,4,2025-10-05,c90b4b8ae5148c4fe3030d267bd185d99f9ce579,2,2024-11-09,FALSE,19.12,84,vulkan-sdk-1.4.328.0,rev
