commit_hash,parent_commit,commit_date,package_path,pre_pname,pre_version,pre_fetcher_type,pre_fetcher_content,pre_builder_type,pre_nixpkgs_base,post_pname,post_version,post_fetcher_type,post_fetcher_content,post_builder_type,post_nixpkgs_base,fully_qualified_name,version_changed,fetcher_hash_changed,fetcher_url_changed,fetcher_type_changed,builder_changed,change_category,diff_lines_added,diff_lines_removed,diff_lines_total,previous_update_date,previous_update_commit,days_since_previous_update,package_added_date,update_sequence_num,total_updates_in_window,input_drvs_match,input_drvs_diff_count,package_attr,input_drvs_error,post_build_success,post_build_time,post_src_ref,hybrid_build_success,hybrid_build_time,random_order
27d384a5ee33b71d97e3f39cece5e6a7b7b6b5a9,d4be5b73ef8d873d94465e2ffc00f2edb0e24cdb,2025-10-13,pkgs/development/python-modules/zulip/default.nix,zulip,0.9.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""zulip"";␤    repo = ""python-zulip-api"";␤    rev = version;␤    hash = ""sha256-YnNXduZ2KOjRHGwhojkqpMP2mwhflk8/f4FVZL8NvHU="";␤  }",buildPythonPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,zulip,0.9.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""zulip"";␤    repo = ""python-zulip-api"";␤    tag = version;␤    hash = ""sha256-mcqIfha+4nsqlshayLQ2Sd+XOYVKf1FkoczjiFRNybc="";␤  }",buildPythonPackage,3cbe716e2346710d6e1f7c559363d14e11c32a43,python3Packages.zulip,True,True,False,False,False,version_bump,2,6,8,,,,,1,1,True,0,python3Packages.zulip,False,True,1.9307277202606201,refs/tags/0.9.1,True,1.8088457584381104,27
fb5551e1840b56194fcf73ceccb4a3e77383e814,3648773cc70a0c3658f3fa13b31c52e2109b474f,2025-10-13,pkgs/by-name/se/searxng/package.nix,searxng,0-unstable-2025-09-11,fetchFromGitHub,"fetchFromGitHub {␤      owner = ""searxng"";␤      repo = ""searxng"";␤      rev = ""7c1ebc01489a5b96d4abb0ad9c1180701eb4456c"";␤      hash = ""sha256-nOIt4PyO6DALz7gw5Hh1w1ZDyEAsQAVp4O/eFOLYZ0A="";␤    }",buildPythonApplication,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,searxng,0-unstable-2025-10-13,fetchFromGitHub,"fetchFromGitHub {␤      owner = ""searxng"";␤      repo = ""searxng"";␤      rev = ""c34bb612847ce4584f65077b104164993bfa88c5"";␤      hash = ""sha256-vs64ue9bI86kCrOUdy8Kddd2GTIYmveyy1XunEqPAtw="";␤    }",buildPythonApplication,2ea123939c5cb71d2761896c27e475aeab266364,searxng,True,True,True,False,False,version_bump,1,9,10,,,,,1,1,True,0,searxng,False,True,2.685032606124878,c34bb612847ce4584f65077b104164993bfa88c5,False,,28
8501e4c83b28ae792008224398f70d6ba52f71dc,027817845f385748e340db8ce56ccaab00b47f92,2025-10-13,pkgs/by-name/bi/bitrise/package.nix,bitrise,2.33.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""bitrise-io"";␤    repo = ""bitrise"";␤    rev = ""v${version}"";␤    hash = ""sha256-ckiozGSk8a0bzTzj8PuN55rrL2r95BylYRUHZdQF+Kc="";␤  }",buildGoModule,6d7ec06d6868ac6d94c371458fc2391ded9ff13d,bitrise,2.34.3,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""bitrise-io"";␤    repo = ""bitrise"";␤    rev = ""v${version}"";␤    hash = ""sha256-Px4u3Jc3HbTN9NRGFYwTVL0/g+PsFw+JxEyOuTSTQbc="";␤  }",buildGoModule,34761aab73dd38c9b61f92838c9055a96e46593c,bitrise,True,True,False,False,False,version_bump,4,0,4,,,,,1,1,True,0,bitrise,False,True,0.6794314384460449,v2.34.3,False,,29
a712978dca991b6e39feb99727a974d0d65676f2,8913c168d1c56dc49a7718685968f38752171c3b,2025-10-07,pkgs/by-name/py/pystring/package.nix,pystring,1.1.4-unstable-2025-06-23,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""imageworks"";␤    repo = ""pystring"";␤    rev = ""02ef1186d6b77bc35f385bd4db2da75b4736adb7"";␤    hash = ""sha256-M0/nDxeRo8NBQ3/SvBc0i5O4ImIP/A8ry/jA27dLybg="";␤  }",mkDerivation,d7f52a7a640bc54c7bb414cca603835bf8dd4b10,pystring,1.1.4-unstable-2025-10-07,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""imageworks"";␤    repo = ""pystring"";␤    rev = ""a09708a4870db7862e1a1aa42658c8e6e36547e7"";␤    hash = ""sha256-S43OkXcOCzPds2iDLunqg9a1zOiODo2dB9ReuOfe7Bw="";␤  }",mkDerivation,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,pystring,True,True,True,False,False,version_bump,8,2,10,,,,,1,1,False,4,pystring,False,True,1.0267224311828613,a09708a4870db7862e1a1aa42658c8e6e36547e7,True,9.852570533752441,30
a26b33fc3627da491e6118387af6ff941446f790,72229b769ba6b9551010e5b31d1ebad602dcd19b,2025-10-13,pkgs/development/python-modules/connexion/default.nix,connexion,3.2.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""spec-first"";␤    repo = ""connexion"";␤    tag = version;␤    hash = ""sha256-ruwpA2yd7FRME1FvYrZh0EOnhmQ26YVouXzpVD9ph6g="";␤  }",buildPythonPackage,832e3b6db48508ae436c2c7bfc0cf914eac6938e,connexion,3.3.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""spec-first"";␤    repo = ""connexion"";␤    tag = version;␤    hash = ""sha256-mUnot9kdUgpxMXjKnkRzK9Dp2c7ibJzv4qX61ZPuJHM="";␤  }",buildPythonPackage,82c2e0d6dde50b17ae366d2aa36f224dc19af469,python3Packages.connexion,True,True,False,False,False,version_bump,0,5,5,,,,,1,1,True,0,python3Packages.connexion,False,True,1.6699061393737793,refs/tags/3.3.0,True,34.212841510772705,31
c75dbddf08ce4b67c5d556f749c116ff36305f15,01ac1583da745e83d862ace950ac18bdba49d30d,2025-10-11,pkgs/development/python-modules/pathlib-abc/default.nix,pathlib-abc,0.5.1,fetchPypi,"fetchPypi {␤    pname = ""pathlib_abc"";␤    inherit version;␤    hash = ""sha256-vsmplUco6iEJL4oRaLWc1vOAoMNQPkZuDCrJx8JiNWQ="";␤  }",buildPythonPackage,362791944032cb532aabbeed7887a441496d5e6e,pathlib-abc,0.5.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""barneygale"";␤    repo = ""pathlib-abc"";␤    tag = version;␤    hash = ""sha256-Amr5yrdmS0jx1dnakstgE7JFs4QzNK150aG51GUrc2Y="";␤  }",buildPythonPackage,832e3b6db48508ae436c2c7bfc0cf914eac6938e,python3Packages.pathlib-abc,True,True,True,True,False,mixed,1,4,5,,,,,1,1,False,2,python3Packages.pathlib-abc,False,True,0.6172170639038086,refs/tags/0.5.2,True,0.5837271213531494,32
93b2b67e3b277887fde01701151c9512efd908fb,e0aebe32e1cd3923b77b97cf322714f3a0ab8028,2025-10-11,pkgs/development/python-modules/textual/default.nix,textual,6.2.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Textualize"";␤    repo = ""textual"";␤    tag = ""v${version}"";␤    hash = ""sha256-2myMafLHxJNw3EWLvlvg0wWznY6m04BOQjhYtRvYTP8="";␤  }",buildPythonPackage,362791944032cb532aabbeed7887a441496d5e6e,textual,6.3.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""Textualize"";␤    repo = ""textual"";␤    tag = ""v${version}"";␤    hash = ""sha256-3KxSuyfczyulbpysAO8mF7wvzd+807Lj6l6g0TygBnI="";␤  }",buildPythonPackage,832e3b6db48508ae436c2c7bfc0cf914eac6938e,python3Packages.textual,True,True,False,False,False,version_bump,3,0,3,,,,,1,1,False,1,python3Packages.textual,False,True,1.6671757698059082,refs/tags/v6.3.0,False,,33
a418816bb763715fc59f1c99aefd703819d3cabd,ba9e09cc7687acec60caf56538faae54f4a5f960,2025-10-11,pkgs/by-name/bs/bsc/package.nix,bsc,3.3.6,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""IlyaGrebnov"";␤    repo = ""libbsc"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-iUFKTDSAg2/57TPvR0nlmfVN2Z6O9kZKIg+BQQKvr/o="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,bsc,3.3.12,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""IlyaGrebnov"";␤    repo = ""libbsc"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-3dFwmThnDzbXB6m/rDfbSz4DZAlIsm4gUOT7YwexpKA="";␤  }",mkDerivation,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,bsc,True,True,False,False,False,version_bump,8,12,20,,,,,1,1,False,1,bsc,False,True,0.5320191383361816,refs/tags/v3.3.12,False,,34
cf626af722e3962ac732903fed2de7970e8931a6,e8cca1f576757f5c8596c25dd38c5f44837cb4bc,2025-10-11,pkgs/by-name/on/onesixtyone/package.nix,onesixtyone,unstable-2019-12-26,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""trailofbits"";␤    repo = ""onesixtyone"";␤    rev = ""9ce1dcdad73d45c8694086a4f90d7713be1cbdd7"";␤    sha256 = ""111nxn4pcbx6p9j8cjjxv1j1s7dgf7f4dix8acsmahwbpzinzkg3"";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,onesixtyone,0.3.4-unstable-2025-08-30,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""trailofbits"";␤    repo = ""onesixtyone"";␤    rev = ""3bedd7cab7fe1bcfc2def208f87fbf10a013efc7"";␤    hash = ""sha256-9gvulDEaEFZdGl/x5oNHTuMNbBK56dgOydQRyzGO29Q="";␤  }",mkDerivation,2ea123939c5cb71d2761896c27e475aeab266364,onesixtyone,True,True,True,False,False,version_bump,7,0,7,,,,,1,1,True,0,onesixtyone,False,True,0.3552565574645996,3bedd7cab7fe1bcfc2def208f87fbf10a013efc7,True,0.4060051441192627,35
fbc2f4ab43ec33ef5edfc64f8c53faa375da5322,2c72f813627302c0fe4cd95cfdd55a9acfc734e6,2025-10-11,pkgs/development/python-modules/snitun/default.nix,snitun,0.45.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""NabuCasa"";␤    repo = ""snitun"";␤    tag = version;␤    hash = ""sha256-LAl6En7qMiGeKciY6UIOgtfaCdHqx/T/ohv9vQvk9gE="";␤  }",buildPythonPackage,362791944032cb532aabbeed7887a441496d5e6e,snitun,0.45.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""NabuCasa"";␤    repo = ""snitun"";␤    tag = version;␤    hash = ""sha256-luXv5J0PUvW+AGTecwkEq+qkG1N5Ja5NbBKJ3M6HC0I="";␤  }",buildPythonPackage,82c2e0d6dde50b17ae366d2aa36f224dc19af469,python3Packages.snitun,True,True,False,False,False,version_bump,1,28,29,,,,,1,1,False,2,python3Packages.snitun,False,True,1.6244096755981445,refs/tags/0.45.1,True,46.76174449920654,36
ec895b79e1bc363539e03b0d866abe5010a84b70,4cf5efb6bbf4a8ce92bcfb3753ab77f432102a92,2025-10-11,pkgs/by-name/na/natscli/package.nix,natscli,0.2.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""nats-io"";␤    repo = ""natscli"";␤    tag = ""v${version}"";␤    hash = ""sha256-5iGU23HsaMuRDcy3qeCJZE3p2ikaIlLnuWyGfCAlMYQ="";␤  }",buildGoModule,362791944032cb532aabbeed7887a441496d5e6e,natscli,0.3.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""nats-io"";␤    repo = ""natscli"";␤    tag = ""v${version}"";␤    hash = ""sha256-GaP1qC90agVJa7t8aAyB+t++URxbQzkrCJ+KAVFqoBA="";␤  }",buildGoModule,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,natscli,True,True,False,False,False,version_bump,4,2,6,,,,,1,1,True,0,natscli,False,True,1.2788431644439697,refs/tags/v0.3.0,False,,37
c7ca30f9c550e73a7ff99ce1dc4a6e8c3322081e,3396525bad08c2c850f9aaed21d74a515757b600,2025-10-10,pkgs/by-name/pr/properties-cpp/package.nix,properties-cpp,0.0.3,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lib-cpp/properties-cpp"";␤    rev = finalAttrs.version;␤    hash = ""sha256-C/BDEuKNMQHOjATO5aWBptjIlgfv6ykzjFAsHb6uP3Q="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,properties-cpp,0.0.4,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lib-cpp/properties-cpp"";␤    rev = finalAttrs.version;␤    hash = ""sha256-rxv2SPTXubaIBlDZixBZ88wqM7pxY03dVhRVImcDZtA="";␤  }",mkDerivation,35f590344ff791e6b1d6d6b8f3523467c9217caf,properties-cpp,True,True,False,False,False,version_bump,0,8,8,,,,,1,1,True,0,properties-cpp,False,True,1.1909167766571045,0.0.4,False,,38
52816fb87c5d3c454be1b8c66f50713eae2ec2fe,f9298006670ea29975508db7b9271fa7e3170df3,2025-10-11,pkgs/by-name/en/entwine/package.nix,entwine,3.1.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""connormanning"";␤    repo = ""entwine"";␤    rev = version;␤    sha256 = ""sha256-1dy5NafKX0E4MwFIggnr7bQIeB1KvqnNaQQUUAs6Bq8="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,entwine,3.2.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""connormanning"";␤    repo = ""entwine"";␤    rev = version;␤    hash = ""sha256-RpUV75Dlyd3wTWGC3btpAFSjqpgK9zLXTl670Oh0Z2o="";␤  }",mkDerivation,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,entwine,True,True,False,False,False,version_bump,4,0,4,,,,,1,1,False,2,entwine,False,True,5.32405948638916,3.2.0,False,,39
a34175fb6d87d726605f2773977d100a4d6cccb9,5bdcd060ed65318bb981b18b98cc16bd17f2ac03,2025-10-10,pkgs/desktops/lomiri/development/lomiri-api/default.nix,lomiri-api,0.2.2,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lomiri-api"";␤    tag = finalAttrs.version;␤    hash = ""sha256-+ttmtvt18NMKYfGntEXgBOSJ3lW9Bf55327XYIzxMh8="";␤  }",mkDerivation,362791944032cb532aabbeed7887a441496d5e6e,lomiri-api,0.2.3,fetchFromGitLab,"fetchFromGitLab {␤    owner = ""ubports"";␤    repo = ""development/core/lomiri-api"";␤    tag = finalAttrs.version;␤    hash = ""sha256-ypz15XX0ESkOWI6G+a9/36bRg5gBG0X4Y/EvB/m7qm8="";␤  }",mkDerivation,35f590344ff791e6b1d6d6b8f3523467c9217caf,lomiri.lomiri-api,True,True,False,False,False,version_bump,2,2,4,,,,,1,1,True,0,lomiri.lomiri-api,False,True,2.5088069438934326,refs/tags/0.2.3,True,27.035890817642212,40
c985b93fe200aaffd5e537f9209d2233832a4126,6f49de061ba61fe7217b1d333bdc392cabfe0ce1,2025-10-11,pkgs/by-name/gi/git-gone/package.nix,git-gone,1.2.5,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""swsnr"";␤    repo = ""git-gone"";␤    tag = ""v${version}"";␤    hash = ""sha256-4BhFombZCmv/GNG2OcNlWNKTk2h65yKn1ku734gCBCQ="";␤  }",buildRustPackage,362791944032cb532aabbeed7887a441496d5e6e,git-gone,1.3.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""swsnr"";␤    repo = ""git-gone"";␤    tag = ""v${version}"";␤    hash = ""sha256-/8ujbZ7FQTZzTG4HnHg6v3rWhxt2PuSGwIJpBVTxhfM="";␤  }",buildRustPackage,34761aab73dd38c9b61f92838c9055a96e46593c,git-gone,True,True,False,False,False,version_bump,1,20,21,,,,,1,1,False,2,git-gone,False,True,0.8367147445678711,refs/tags/v1.3.1,False,,41
7e518c783dc9a8f46ece3089b7f1a82ac2edec86,bdf9125a2b40a7f0a329fa4abc54b06022a64e44,2025-10-10,pkgs/development/python-modules/python-melcloud/default.nix,python-melcloud,0.1.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""erwindouna"";␤    repo = ""python-melcloud"";␤    tag = version;␤    hash = ""sha256-1WFE8k16aDIp1S/WDHXVdUtQmISEoE8yQAn9nndmQWs="";␤  }",buildPythonPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,python-melcloud,0.1.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""erwindouna"";␤    repo = ""python-melcloud"";␤    tag = version;␤    hash = ""sha256-ccc6mIYWZEBENbmkbAZ0cFXJFhFNBjXoU/VDe+ETgoQ="";␤  }",buildPythonPackage,362791944032cb532aabbeed7887a441496d5e6e,python3Packages.python-melcloud,True,True,False,False,False,version_bump,5,0,5,,,,,1,1,True,0,python3Packages.python-melcloud,False,True,2.0250587463378906,refs/tags/0.1.2,False,,42
8619190cc709019cfcd9d56e341d626e17768bbe,151ad2221f19cbbc659c74dd1d1dd0cb29588d7a,2025-10-10,pkgs/development/python-modules/python-ldap/default.nix,python-ldap,3.4.4,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""python-ldap"";␤    repo = ""python-ldap"";␤    tag = ""python-ldap-${version}"";␤    hash = ""sha256-v1cWoRGxbvvFnHqnwoIfmiQQcxfaA8Bf3+M5bE5PtuU="";␤  }",buildPythonPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,python-ldap,3.4.5,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""python-ldap"";␤    repo = ""python-ldap"";␤    tag = ""python-ldap-${version}"";␤    hash = ""sha256-olRu5HacRKaAcNbQczA+UCbDxhySUOO7qH0KdWlSbT0="";␤  }",buildPythonPackage,362791944032cb532aabbeed7887a441496d5e6e,python3Packages.python-ldap,True,True,False,False,False,version_bump,4,4,8,,,,,1,1,True,0,python3Packages.python-ldap,False,True,1.2898688316345215,refs/tags/python-ldap-3.4.5,False,,43
0b1aaeabd281751973b022dba022f492b3d620dc,fc430b0bdf9a58513b9f4607ef6f283f5c262e78,2025-10-11,pkgs/by-name/so/solana-cli/package.nix,solana-cli,2.3.8,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""anza-xyz"";␤    repo = ""agave"";␤    tag = ""v${version}"";␤    inherit hash;␤  }",buildRustPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,solana-cli,2.3.13,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""anza-xyz"";␤    repo = ""agave"";␤    tag = ""v${version}"";␤    inherit hash;␤  }",buildRustPackage,832e3b6db48508ae436c2c7bfc0cf914eac6938e,solana-cli,True,False,False,False,False,version_bump,2,2,4,,,,,1,1,True,0,solana-cli,False,True,5.283152341842651,refs/tags/v2.3.13,False,,44
97f73ca9d700a7dd6136975a69a9ab1950f88af6,8531f56c2b7677e5fc729a0fec2986477452fd17,2025-10-11,pkgs/by-name/dn/dnscontrol/package.nix,dnscontrol,4.25.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""StackExchange"";␤    repo = ""dnscontrol"";␤    tag = ""v${version}"";␤    hash = ""sha256-8VNo2IPchplTlI97BzsGcc6i0z7V79oHkSVtCLY8558="";␤  }",,2dad7af78a183b6c486702c18af8a9544f298377,dnscontrol,4.26.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""StackExchange"";␤    repo = ""dnscontrol"";␤    tag = ""v${version}"";␤    hash = ""sha256-yDjxAQDqe9LIvzVy255rzKs7r7Xb4RAD1CFuKSrnQS8="";␤  }",buildGoModule,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,dnscontrol,True,True,False,False,False,version_bump,4,4,8,,,,,1,1,True,0,dnscontrol,False,True,1.0631158351898193,refs/tags/v4.26.0,False,,45
d433c6fba11950459b959a31dadabcf0dedba170,a12a0bbab054ef8c2f8d11bf8394777202159ec7,2025-10-11,pkgs/development/python-modules/wyoming/default.nix,wyoming,1.7.2,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""rhasspy"";␤    repo = ""wyoming"";␤    tag = version;␤    hash = ""sha256-tLwMysBxNPk5ztkwuuOhChhGgY+uEE9uA4S5ZVlVtY0="";␤  }",buildPythonPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,wyoming,1.8.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""OHF-Voice"";␤    repo = ""wyoming"";␤    tag = ""v${version}"";␤    hash = ""sha256-s1wYGqoTIsKj3u99/9KdKZmzUGzGeYq1TJHOkOVwkHQ="";␤  }",buildPythonPackage,36226520e9f7a35bf341cbe3b6a1ff9047bec6d9,python3Packages.wyoming,True,True,True,False,False,version_bump,13,1,14,,,,,1,1,False,5,python3Packages.wyoming,False,True,1.538832187652588,refs/tags/v1.8.0,True,2.8817694187164307,46
1a9647db525d2fc12e639ca9300d8f05e2dca624,fc430b0bdf9a58513b9f4607ef6f283f5c262e78,2025-10-10,pkgs/by-name/pi/picotool/package.nix,picotool,2.1.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""raspberrypi"";␤    repo = ""picotool"";␤    tag = finalAttrs.version;␤    hash = ""sha256-WA17FXSUGylzUcbvzgAGCeds+XeuSvDlgFBJD10ERVY="";␤  }",mkDerivation,870493f9a8cb0b074ae5b411b2f232015db19a65,picotool,2.2.0-a4,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""raspberrypi"";␤    repo = ""picotool"";␤    tag = finalAttrs.version;␤    hash = ""sha256-kIB/ODAvwWWoAQDq2cMiFuNWjzzLgPuRQv0NluWYU+Y="";␤  }",mkDerivation,832e3b6db48508ae436c2c7bfc0cf914eac6938e,picotool,True,True,False,False,False,version_bump,4,11,15,,,,,1,1,True,0,picotool,False,True,0.9543750286102295,refs/tags/2.2.0-a4,False,,47
f7ad0835589fb4313bc16f0c9e35621e698e5c36,a08477a48bee5d7617c168aed10febeb1386dac3,2025-10-10,pkgs/by-name/ya/yara-x/package.nix,yara-x,1.6.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""VirusTotal"";␤    repo = ""yara-x"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-LpdpdzUof+Buz5QQcWUr23AsSyfvUQYPp7RhHWXRb+I="";␤  }",buildRustPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,yara-x,1.8.1,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""VirusTotal"";␤    repo = ""yara-x"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-dl2uxMo81K2ZEAfZk2OP0FXTY4lKGmzqZe0QQo/YIsA="";␤  }",buildRustPackage,832e3b6db48508ae436c2c7bfc0cf914eac6938e,yara-x,True,True,False,False,False,version_bump,5,1,6,,,,,1,1,True,0,yara-x,False,True,2.641888380050659,refs/tags/v1.8.1,False,,48
9bdd14436d9582005cf53667a3d601e9260eeb5b,2dea86d9dd431a9fbee777571ac42be77fc7b782,2025-09-29,pkgs/by-name/su/sunsetr/package.nix,sunsetr,0.9.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""psi4j"";␤    repo = ""sunsetr"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-DbTEHJjYcxzr+ELlN4qgcQpZS/r5P2rcPPnPT8Qkbok="";␤  }",buildRustPackage,9547cfd27b5158eb612a6812dfc5c7b3d118b996,sunsetr,0.10.0,fetchFromGitHub,"fetchFromGitHub {␤    owner = ""psi4j"";␤    repo = ""sunsetr"";␤    tag = ""v${finalAttrs.version}"";␤    hash = ""sha256-ds5z/Um7NaewS4f5n2xVpr+EFile6Nz6P6sVW+XcnRo="";␤  }",buildRustPackage,34761aab73dd38c9b61f92838c9055a96e46593c,sunsetr,True,True,False,False,False,version_bump,1,5,6,,,,,1,1,True,0,sunsetr,False,True,1.1490609645843506,refs/tags/v0.10.0,False,,49
fdfc7a33cff0883922a9fc32ad959268a32f3b89,f2ca6f9b44725dac4fcf5225ffa6091c86cdee61,2025-10-10,pkgs/development/python-modules/geoarrow-pyarrow/default.nix,geoarrow-pyarrow,0.1.2,fetchFromGitHub,"fetchFromGitHub {␤    repo = ""geoarrow-python"";␤    owner = ""geoarrow"";␤    tag = ""geoarrow-pyarrow-${version}"";␤    hash = ""sha256-Ni+GKTRhRDRHip1us3OZPuUhHQCNU7Nap865T/+CU8Y="";␤  }",buildPythonPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,geoarrow-pyarrow,0.2.0,fetchFromGitHub,"fetchFromGitHub {␤    repo = ""geoarrow-python"";␤    owner = ""geoarrow"";␤    tag = ""geoarrow-pyarrow-${version}"";␤    hash = ""sha256-tgeWrVpGIyRqRGk1y9OdS/eYMJjt80sXHt6VCx8RWys="";␤  }",buildPythonPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,python3Packages.geoarrow-pyarrow,True,True,False,False,False,version_bump,5,0,5,,,,,1,1,False,1,python3Packages.geoarrow-pyarrow,False,True,2.9883439540863037,refs/tags/geoarrow-pyarrow-0.2.0,False,,50
f2ca6f9b44725dac4fcf5225ffa6091c86cdee61,d944995ddaa922025f76e21e88d408595441ccb7,2025-10-10,pkgs/development/python-modules/geoarrow-types/default.nix,geoarrow-types,0.2.0,fetchFromGitHub,"fetchFromGitHub {␤    repo = ""geoarrow-python"";␤    owner = ""geoarrow"";␤    tag = ""geoarrow-types-${version}"";␤    hash = ""sha256-LySb4AsRuSirDJ73MAPpnMwPM2WFfG6X82areR4Y4lI="";␤  }",buildPythonPackage,870493f9a8cb0b074ae5b411b2f232015db19a65,geoarrow-types,0.3.0,fetchFromGitHub,"fetchFromGitHub {␤    repo = ""geoarrow-python"";␤    owner = ""geoarrow"";␤    tag = ""geoarrow-types-${version}"";␤    hash = ""sha256-ciElwh94ukFyFdOBuQWyOUVpn4jBM1RKfxiBCcM+nmE="";␤  }",buildPythonPackage,c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec,python3Packages.geoarrow-types,True,True,False,False,False,version_bump,3,0,3,,,,,1,1,True,0,python3Packages.geoarrow-types,False,True,1.7845454216003418,refs/tags/geoarrow-types-0.3.0,True,4.723431587219238,51
